screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
grandradio1,2021-09-04T21:01:54Z,#Ζαγοράκης: «H αφαίρεση βαθμών στον #Άρη είναι απόφαση άδικη για το #ποδόσφαιρο» https://t.co/CwQKplNmce #salonikaplus #toprwino #MeToo   #Greece #opentv  #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses  #COVID19 #Χαλκιδικη #dyoxenoi #ΕΜΒΟΛΙΑΣΜΟΙ #koinoniaoramega #Λαρισα,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434260453543354376
grandradio1,2021-09-04T20:50:08Z,#ΔΕΘ: Αυξημένα μέτρα σχεδιάζει η ΕΛ.ΑΣ – Αναμένονται μεγάλες κινητοποιήσεις αρνητών https://t.co/AnLjiC5lrZ #salonikaplus #toprwino #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses  #COVID19 #Χαλκιδικη #dyoxenoi #ΕΜΒΟΛΙΑΣΜΟΙ #koinoniaoramega #Λαρισα #Θεσσαλονικη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434257495455944708
grandradio1,2021-09-04T20:44:35Z,#Θήβα: Περιπέτεια για τους #επιβάτες αμαξοστοιχίας που ακινητοποιήθηκε – Η #ανακοίνωση του #ΟΣΕ https://t.co/6BwPgmrF8n #salonikaplus #toprwino #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses  #COVID19 #Χαλκιδικη #dyoxenoi #Λαρισα #Θεσσαλονικη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434256098341556224
petechatziplis,2021-09-04T20:12:53Z,"Δεν έχει τέλος το φιάσκο γκλομπαλιστών/woke Μπάιντεν-ΕΕ με  #Αφγανισταν: μέσα σ'όσους εκκένωσαν (100.000+) βρίσκονται και μεγάλοι άντρες με νύφες κοριτσάκια, φαντάσου ποιοι άλλοι! Πως το λεν αυτό για να μη θίξουμε; Να πουν οι #MeToo ή ασχολούνται με #Αμαλ; https://t.co/pCghkJ4ke2",,,"Private Equity, M&A and Development Consultant. Views here are personal, RTs are not endorsement.",Twitter Web App,el,1434248119751958535
RWBDTrashtalker,2021-09-04T19:21:38Z,"Τα ίδια και τα ίδια. Ο καθένας με την ατζέντα του. Δε σας νοιάζει ρε παπάρια ούτε το #MeToo , ούτε να είναι καθαροί οι δρόμοι (όλοι οι δρόμοι - παντού) από φασίστες, μόνο το αφήγημα σας και η προπαγάνδα που θέλετε να εξυπηρετήσετε. Θα σας έλεγα ντροπή, αλλά που να τη βρείτε;",,,"Θρύλε γερά και στους φασίστες φόλα, οι γνήσιοι απόγονοι του Γόδα του Νικόλα ♤ Hated, Adored, Never Ignored ♤ Rock'n'Roll Evangelist ♤",Twitter for Android,el,1434235222116208642
WeAreTheNewsGr,2021-09-04T18:15:30Z,#MeToo #metooGR #Λιγναδης_gate αυτοί σας κάνουν κουμάντο σας ενημερώνουν και σας προσέχουν... https://t.co/BEHv3erxai,,,"Human ,free , against political parties , against anarchy against fascism against communist against anyone that hurts humans... Proud Hellenic Patriot",Twitter for Android,el,1434218580577488898
VsPtrk,2021-09-04T18:09:12Z,Η χαρά του φασίστα η ανάρτηση καλλιανού #Καλλιανος #σεμεδο #metoo,,,,Twitter for iPhone,el,1434216996045037570
TheodaraM,2021-09-04T17:28:24Z,"Ένα βίντεο αφιερωμένο στο κεντρικό κοινωνικό θέμα της #aggeliki, στον βιασμό.

«Δεν φταις εσύ! Εσύ είσαι το θύμα!»

Link on YouTube: https://t.co/pj3XyaFzeB

Link on Instagram:https://t.co/jhOPNK9BX6

#AgriesMelisses #Hlios #sasmos #MeTooGr #MeToo https://t.co/gouingSwfu",,,Love horse riding🐎 | Love editing💻 | Love traveling✈️ | School is my way | Friends are my life💗 | My favorite series are #aggeliki #stoparapente #erwtasmeta,Twitter for Android,el,1434206725343690766
isolate2recharg,2021-09-04T16:52:34Z,"Θέλω να πω πως ο #Σεμεδο δε χρησιμοποίησε το βίντεο για να πείσει στο δικαστήριο και μετά αυτό διέρρευσε. Το χρησιμοποίησε για να διαπομπεύσει, εξεφτελίσει και εν τέλει κακοποιήσει (ξανά;) την 17χρονη. Μόνο σ αυτό του έχει χρησιμεύσει.
#MeToo 
#metooGR
#νοοτροπιαθυτη",,,"Τα σώματά μας θα χαθούν θα σβήσουν, από εμάς θα μείνει, μέχρι της συντελείας των αιώνων, αυτό το 'σε αγαπώ' που σου ψιθύρισα στις ώρες τις πιο κρυφές.
#metoo",Twitter for Android,el,1434197707984412679
Alexand28751742,2021-09-04T16:49:44Z,"οι περισσότεροι άντρες που έχω μιλήσει τους τελευταίους μήνες,  πιστεύουν ότι τα θύματα έχουν κι αυτά ευθύνη γι αυτό που έπαθαν. γιατί είναι δύσκολο να καταλάβουμε ότι για το βιασμό φταει ο βιαστής μόνο?
#Καλλιάνος #MeToo",,,,Twitter Web App,el,1434196994315235332
4Manolios18,2021-09-04T16:43:54Z,"Ο νεοναζί τραγουδιστής Γούναρης έγραψε ένα ακόμα τραγούδι στο όνομα του μισογυνισμού και του ρατσισμού με αφορμή το πρόσφατο περιστατικό που έπληξε αυτήν την βαθιά πατριαρχική κοινωνία.Απλά ακούστε αίσχη(λευκή παχουλή κότα,μαύρος πετεινός) #Σεμεδο  #MeToo https://t.co/bTfSls8TL3",,,Fastest way to the bottom. Feel free to unfollow. Twitter junkie professional internet troll,Twitter Web App,el,1434195528166920192
monaeberhardt,2021-09-04T16:19:51Z,"Κωλόγαυροι, να χαίρεστε το αστέρι σας τον #Σεμεδο και την προεδράρα σας. Σταδγιάλα κι εσείς κι όλες οι σωβρακοφανέλες που προσκυνάτε κι εσείς κι όλοι οι όμοιοί σας. https://t.co/e06VcGttV8

#MeToo #metooGR",,,Veteran Second Life blogger. Feminist. Anti-racist. Αnti-fascist. Obnoxious AF. Proponent of fair use & sane IP policies. Proudly bi.,Twitter Web App,el,1434189473303179265
Woman_TOC,2021-09-04T16:17:31Z,«Το #MeToo είναι σαν το τέλος του Απαρτχάιντ για τις γυναίκες» https://t.co/w7IT0LVt2u,,,Aπό  παπούτσια μέχρι τέχνη και από διατροφή μέχρι καθημερινά τρικ ευεξίας  και ταξίδια στο γυναικείο site του The TOC. #WomanTOC,Echobox,el,1434188889149816840
nisafi2008,2021-09-04T16:16:54Z,"#antireport #MeToo #metoogr
Συνέντευξη με την Επαναστατική Ένωση Γυναικών του Αφγανιστάν https://t.co/5lGLBprLaw",,,"..Χωρίς το Βλέμμα τους να Σκοτεινιάσει ή να Λυγίσει. Όρθιοι και Μόνοι μες στη Φοβερή Ερημιά του Πλήθους.. Μανόλης Αναγνωστάκης, «Μιλώ»",Twitter for Android,el,1434188733012656135
VStratigis,2021-09-04T16:12:13Z,"Ο βιασμός δεν είναι ένα προνόμιο των αριστερών ή των δεξιών...
Ο βιασμός είναι ένα απεχθες έγκλημα που ελάχιστα θύματα έχουν βρει το θάρρος να μιλήσουν και ακόμα πιο δύσκολα καταγγέλλουν τον βιαστή τους!!!
Σκέψου την επόμενη φορά που θα χαρακτηρίσεις ένα θύμα
#metoo 
#metoogr",,,στηρίζουμε όλους..... που μας δίνουν στιγμές απείρου γέλιου,Twitter for Android,el,1434187555738685441
upqD8qUMgz1ROXg,2021-09-04T15:40:26Z,"Βουλευτής δηλώνει δημόσια ότι παρακολούθησε πορνογραφικό υλικό με ανήλικες,ξεσκίζει  οικογένειες,ξεφτιλίζει τα παιδια τους στην τοποθεσία καφενείο  «η Βουλή των Ελλήνων» #Καλλιανος #MeToo #metooGR",,,Δούλα και κυρα στην τοποθεσία οικογένεια .,Twitter for iPhone,el,1434179554822836228
VStratigis,2021-09-04T15:39:15Z,"Ναι οκ δεκτό και αυτό αλλά όχι το μόνο...
Μην ξεχνάμε
#Λιγναδης (διορισμένοι με την δική σας κυβέρνηση διευθυντής εθνικού θεάτρου και έως ότου οι καταγγελίες είχαν παραγραφεί...όλα ήταν καλα)
#Γεωργιαδης (κομματικό στέλεχος και βουλευτής του δικούς σας κόμματος)
#metoogr
#metoo https://t.co/ymF26aSP79",,,στηρίζουμε όλους..... που μας δίνουν στιγμές απείρου γέλιου,Twitter for Android,el,1434179256268038147
nickmick523,2021-09-04T15:31:01Z,"Το άρθρο μεταφέρθηκε από ότι φαίνεται σε καινούργιο λινκ ⏩⏩ https://t.co/k59PXzZbBr

#metoo #metooGR #καμιαμονη #καμιαανοχη https://t.co/CVYIkKrL61",,,"he/him. I like helping people and being kind to others. also, I guess I'm a leftist, though I still can't wholeheartedly support a party. I live in Koulistan.",Twitter for Android,el,1434177187846963203
VsPtrk,2021-09-04T15:26:06Z,"Πέρα από το ότι διακινείται βίντεο χωρίς τη θέληση της ανήλικης στο Ίντερνετ ,το διακινείτε κιόλας μεταξύ  σας Είστε όλοι συμμέτοχοι σε διακίνηση πορνογραφικού υλικού ανηλίκων . Το όχι είναι όχι και στη βιντεοσκόπηση #Σεμεδο #Καλλιανος #metoo #metoogr",,,,Twitter for iPhone,el,1434175947075465217
sofiat71096423,2021-09-04T15:22:51Z,"Συμφωνώ με το γεγονός ότι ένας εκλεγμένος πολιτικός είδε πορνογραφικό υλικό με ανήλικα και το προώθησε, βρίζοντας ταυτόχρονα τα ανήλικα με τον πιο χυδαίο τρόπο. Και μετά αναρρωτιούνται γιατί φεύγουν οι νέοι. ΝΑ ΓΙΑΤΊ #Καλλιανος #metooGR #metoo https://t.co/MkMYInmqsi",,,"Γκάτα 😺
Μιλάω άπταιστα σαρκασμό και νεύρα😠
Cuteness intensifies",Twitter Web App,el,1434175132268957700
VsPtrk,2021-09-04T15:15:57Z,Βγήκαν από τις τρύπες τους οι φίλοι του καλλιανου #metoo #metoogr ένα μπλοκ αναφορά #Καλλιανος https://t.co/TqlIgYW5Ea,,,,Twitter for iPhone,el,1434173393243418627
Kostas_Ratt,2021-09-04T14:59:45Z,"όταν ο φιλιππίδης ειρωνευόταν θέματα σεξουαλικής παρενόχλησης στη σειρά ""το κλειδί"". την ίδια σεζόν έπαιζε μαζί με την παπαχαραλάμπους στο βρετάνια στην παράσταση ""οι ηλίθιοι""
#MeToo https://t.co/iII98J6HY0",,,"πρώτα πίνω, μετά γράφω",Twitter Web App,el,1434169318338617344
Souvasou,2021-09-04T14:31:19Z,"Κάτι είναι και αυτό #MeToo 
https://t.co/hJbz3Dz7Zt",,,"Jack of all trades,master of none.
Η ιδανική καταστροφή της ανθρωπότητας, θα ήταν ο αφανισμός μας από γάτες σε μέγεθος γκοτζίλα #catzillas",Twitter for Android,el,1434162161085992960
men_gomen_ios,2021-09-04T14:02:06Z,Δεύτερη μουφα καταγγελία για βιασμό μέσα σε μια εβδομάδα. Και πόσες ακόμα θα ακολουθησουν. Έχει βρεθεί ο εύκολος τρόπος για χρήμα και κατακραυγή. Αναμένω από το #MeToo τοποθέτηση. https://t.co/yOgO7x4xBM,,,,Twitter for Android,el,1434154808227868672
THEALIE96844716,2021-09-04T13:57:54Z,#MeToo Παρακαλώ πολύ όλοι ένα Report αυτή τύπισσα ανεβάζει φωτογραφίες με την ανήλικη εγγονή της και πάει ο κάθε παιδεραστής από κάτω και γράφει απρέπειες https://t.co/4QOIioiAsV,,,I Dont give a fuck για το τι κόμμα είσαι και τι πιστεύεις σε θρήσκευμα,Twitter for Android,el,1434153753054175241
upqD8qUMgz1ROXg,2021-09-04T13:51:20Z,"Ευτυχώς που δεν έχω κόρη!
Να με εξευτελίζουν βουλευτές δημόσια  ότι δεν της έχω δώσει παιδεία,δεν τη μαζεύω,ότι πηδιέται για 200 ευρώ και καταγγέλει βιασμούς για ένα iPhone !Ο θεός με φύλαξε!
#Καλλιανος #MeToo #metooGR #MegaTV",,,Δούλα και κυρα στην τοποθεσία οικογένεια .,Twitter for iPhone,el,1434152099437236224
VStratigis,2021-09-04T13:40:05Z,"Απίστευτη καφρίλα από ακαουντ με ονοματεπώνυμο...
Λίγο ντροπή ρε...
#metoo
#metoogr https://t.co/tRJCIIo3jd",,,στηρίζουμε όλους..... που μας δίνουν στιγμές απείρου γέλιου,Twitter for Android,el,1434149268177231877
njorar,2021-09-04T13:27:13Z,"Κάπου διάβασα ότι κατά τη διάρκεια της κατάθεσης της 17χρονης που κατήγγειλε ομαδικό βιασμό η ανακρίτρια (ναι, γυναίκα) τη ρώτησε γιατί ανέβαζε φωτογραφίες στα κοινωνικά δίκτυα στις οποίες φορούσε ""προκλητικά"" ρούχα.
Πιστεύετε ακόμα ότι υπάρχει ελπίδα;
#MeToo #metooGR #Σεμεδο",,,Mostly harmless.,Twitter Web App,el,1434146029134393344
upqD8qUMgz1ROXg,2021-09-04T13:24:14Z,"Ο #Καλλιανος  μαζί με τα υπόλοιπα εμετικά έγραψε: το νόμισμα ΠΛΕΟΝ έχει δυο όψεις ,για τις καταγγελίες βιασμών.Ξέπλυνε δηλαδή και τις επερχόμενες όχι μόνο τις υπάρχουσες καταγγελίες.
Να τους χαίρεστε εκεί στη #ΝΔ
Όλα τα διαμάντια έχετε μαζέψει!           #MeToo #metooGR",,,Δούλα και κυρα στην τοποθεσία οικογένεια .,Twitter for iPhone,el,1434145279335444484
nt8q6nl8NDAgtJt,2021-09-04T13:20:43Z,"Το μεγάλο μύνημα της Αντιγόνης του Σοφοκλή λέει: Μην πιστεύεις ότι έχεις μόνο εσύ δίκιο.Εχουν και άλλοι.Οταν μόνο εσύ θεωρείς ότι έχεις δίκιο ,τότε γίνεσαι τραγικό πρόσωπο.#Greece #MeToo #ελευθερια_λογου",,,Φιλόσοφος τελειόφοιτος ΕΠΑΛ,Twitter for Android,el,1434144393414463497
vickaki_mos,2021-09-04T13:05:35Z,"*ΕΚ ΤΗΣ ΔΙΕΥΘΥΝΣΕΩΣ! ΑΚΟΛΟΥΘΕΙ ΣΕΝΤΟΝΙ ΤΑΓΜΕΝΟ. ΣΥΝΕΧΙΣΤΕ ΝΑ ΔΙΑΒΑΖΕΤΕ ΜΕ ΔΙΚΗ ΣΑΣ ΕΥΘΥΝΗ!*
.
Χαίρετε! Τι κάνετε; Πώς είστε; Ελπίζω να είστε όλοι και όλες καλά!

Πριν λίγο καιρό σας είχα πει ότι θα έρθει #StoryTime περί #MeToo, εκφοβισμού και πολλών άλλων συναφών.
-&gt;",,,Economist 📊 Author of THE AURAS’ CHEST series👩🏻‍💻 Co-author of DEMONIC DEBUTANTES 😈 BookDragon 🐉 Ravenclaw 💙 Coffee ☕️ ENTJ 🔥,TweetDeck,el,1434140588417372163
monaeberhardt,2021-09-04T12:35:42Z,"Νομίζετε ότι μόνο ο #Καλλιανος τα ξερνοβολάει αυτά; Οι μισοί Αιλυνιόληδες έτσι μιλάνε για τα κορίτσια. Επίσης, ΝΑΙ, πρέπει να επέμβει εισαγγελέας για την παραδοχή κατοχής #CSAM εκ μέρους του. Αλλά δεν περιμένω και πολλά...
#MeToo #metooGR #ΝΔ_ξεφτιλες #Λιγνάδης #Νίκος_Γεωργιάδης https://t.co/hD1tdzTv2A",,,Veteran Second Life blogger. Feminist. Anti-racist. Αnti-fascist. Obnoxious AF. Proponent of fair use & sane IP policies. Proudly bi.,Twitter Web App,el,1434133064331022343
karazamboukou,2021-09-04T12:33:10Z,"Φανταστικό που διαδίδουν πορνογραφικό υλικό μέχρι και βουλευτές της κυβέρνησης. Φανταστικό που δεν έχει κινηθεί η αστυνομία, ο εισαγγελέας να μαζέψει όλους όσοι βάζουν το χέρι τους στην συνεχιζόμενη κακοποίηση ενός παιδιού.

#metooGR
#MeToo 
#Σεμεδο",,,,Twitter for iPad,el,1434132429313298440
grandradio1,2021-09-04T12:04:54Z,Νέα κινηματογραφική #παραγωγή στη #Θεσσαλονίκη- Μεγαλύτερη του #Μπαντέρας https://t.co/5DWazUzo6S #salonikaplus #toprwino #MeToo   #Greece #κρουσματα #kalokairinot #Thessaloniki  #AgriesMelisses #Greece #KalokairiMazi #BigBrotherGR #Αττικη #Κρυονερι #Athen #Αυτοκίνητο #στάση,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter for Android,el,1434125314565808132
PsychoMeToo,2021-09-04T10:30:28Z,"όλοι καταλαβαίνουμε το ποιόν σου, 
μην σε νοιάζει
φαίνεται τι κουμάσι είσαι
#MeToo #metooGR #Καλλιάνος #Σεμεδο https://t.co/3L8JIS6BK2",,,"Γιος ανταρτών.
Εισέρχεστε με δική σας ευθύνη.
Μην σε μπερδεύει το άβαταρ, έχω άγριες διαθέσεις.",Twitter Web App,el,1434101550356512769
EsmeEsme33,2021-09-04T09:44:36Z,Μια αναφορά εδώ και αν τον ξέρετε ενημερώστε και τους κοντινούς του! Ελπίζω να μην έχει παιδιά! 🤢🤢🤢#metoo #σεμεδο #παιδοφιλια #metoogr https://t.co/o15gIRCTd3,,,I need to get a life.,Twitter Web App,el,1434090007002861572
EsmeEsme33,2021-09-04T09:39:40Z,Η περηφάνια  του με αηδιάζει ! #metoo https://t.co/qusQ3yXZVO,,,I need to get a life.,Twitter Web App,el,1434088767506288642
MrAnt37253003,2021-09-04T09:26:23Z,Τι σκουπίδι αυτος ο ντεμεκ μετεωρολόγος... #Σεμεδο #MeToo #metooGR,,,,Twitter for Android,el,1434085421923905538
LenaPetridi,2021-09-04T09:16:20Z,"Το «καλό» μετά την υπόθεση Μπεκατώρου είναι ότι ξεβρακώθηκαν όλα τα σεξιστικά καθίκια που κρυβόντουσαν τόσο…κομψά.
Το κακό είναι ότι υπάρχουν ακόμα τοοοοοοΟοοοσα πολλά. #μπεκατωρου #καμια_μονη #MeToo #metooGR #Σεμεδο #ΝΔ",,,3rd rock from the Sun,Twitter for iPad,el,1434082895216394241
wHXTZR2P2wnNAB5,2021-09-04T08:54:51Z,"Εκεί στην ΝΔ δεν υπάρχει καμία γυναίκα να αντιδράσει;
#Καλλιάνος #MeToo",,,Δεν έχει ο κόσμος ομορφιά χωρίς λουλούδια και παιδιά,Twitter for Android,el,1434077486967627780
monaeberhardt,2021-09-04T08:38:28Z,"Ο #Καλλιάνος πρέπει να παραιτηθεί και να εξαφανιστεί από την πολιτική ζωή της χώρας. Επίσης, με την ανάρτησή του έδειξε ΞΕΚΑΘΑΡΑ πώς βλέπει η κυβέρνηση το θέμα του βιασμού:

https://t.co/VCgBbYHfJn

#metoo #metooGR #Σεμεδο #ΚαμιαΑνοχη",,,Veteran Second Life blogger. Feminist. Anti-racist. Αnti-fascist. Obnoxious AF. Proponent of fair use & sane IP policies. Proudly bi.,Twitter Web App,el,1434073365082476544
EmOikonomidis,2021-09-04T07:05:40Z,"Στέλλα Αργυρίου: Η κοινωνία έχει σταματήσει να συζητάει… https://t.co/Jr03dIHiHl #Ysterografa #Υστερογραφα #MeToo #metooGR 
@StellaArgyriou",,,"The greatest teacher, failure is...Founder of https://t.co/k542DPxLmH Communication,Strategy,Analysis, Campaign management,Storytelling,Post-journalism",Twitter Web App,el,1434050011478863879
ysterografa,2021-09-04T07:05:21Z,Στέλλα Αργυρίου: Η κοινωνία έχει σταματήσει να συζητάει… https://t.co/baa7kGheGm #Ysterografa #Υστερογραφα #MeToo #metooGR @StellaArgyriou,,,Η ανάλυση της είδησης,Twitter Web App,el,1434049931820605441
StellaArgyriou,2021-09-04T06:50:21Z,"Η κοινωνία έχει χάσει την υπομονή της, έχει σταματήσει να συζητάει και βρίσκει τη βία ως εύκολη διέξοδο.Η πανδημία βίας που ζούμε, χρειάζεται πρόληψη, δεν υπάρχει εμβόλιο για να αντιμετωπιστεί αποτελεσματικά.Στον ΣΚΑΪ με τον Γιώργο Αυτιά #MeToo #metooGR @SkaitvGR @georgepsillias https://t.co/U8qoRqyYPf",,,"Μητέρα. Ψυχολόγος. Listener. Λαιστρυγόνες και Κύκλωπες συναντάς, μονάχα αν τους κουβαλάς μέσα στην ψυχή σου.",Twitter Web App,el,1434046157639012352
grandradio1,2021-09-04T05:58:38Z,Ο #καιρός στη  #Θεσσαλονίκη https://t.co/kbYtvLeZIM #salonikaplus #toprwino #MeToo   #Greece #κρουσματα #kalokairinot #Thessaloniki  #Greece  #KalokairiMazi #ERT #Αττικη #Κρυονερι #Athen #Αυτοκίνητο #στάση,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter for Android,el,1434033140704686087
grandradio1,2021-09-04T05:49:36Z,Προσωρινή απαγόρευση κάθε ενέργειας ενταφιασμού του #ΜίκηΘεοδωράκη https://t.co/CsWjMb2faS #salonikaplus #toprwino #MeToo   #Greece #κρουσματα #kalokairinot #Thessaloniki  #ERT #Greece  #KalokairiMazi  #Αττικη #Κρυονερι #Athen #Αυτοκίνητο #στάση,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter for Android,el,1434030866997686277
grandradio1,2021-09-04T05:43:01Z,#Εργασίες καθαρισμού από βδομάδα σε #Περιφερειακή και #Μουδανιών https://t.co/nvgteNen3D #salonikaplus #toprwino #MeToo   #Greece #κρουσματα #kalokairinot #Thessaloniki  #ERT #Greece #KalokairiMazi #ERTTokyo2020 #Αττικη #Κρυονερι #Athen #Αυτοκίνητο #στάση,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter for Android,el,1434029211002548226
CHpirocha,2021-09-03T23:44:52Z,Θλίψη μόνο!!!😔 #metooGR #metoo https://t.co/HWQQwCQnQd,,,ΑΠΟΥΣΊΑ ΖΩ!,Twitter for Android,el,1433939079096320001
White_cloud_556,2021-09-03T23:30:58Z,"Τόσους βιασμούς, γυναικοκτονιες και βγαίνει υπουργός να μιλήσει για κάτι που η ίδια η δικαιοσύνη δεν έχει ακόμη αποφανθεί? Εμάς μας λέτε να σωπάσουμε και μας κακοχαρακτηριζετε όταν βάζουμε προτεραιότητα την ασφάλεια του οποίου θύματος! Ντροπή σας #MeToo #metooGR https://t.co/zjY3O2cukW",,,"Reality opinionist nothing more 🍻

Κολορίστα σε απόγνωση🤦🏼‍♀️🎨

Socially awkward 💅🏻",Twitter for Android,el,1433935582066102272
MariosElGreco,2021-09-03T23:05:15Z,"Θα φάνε πουτσα τώρα και τα δύο πουτανακια. Νόμιζε ότι με μια #παρτουζα ο άλλος θα την πάρει από την μίζερη ζωή της και θα τρώει τα φράγκα του! Πόσα κιλά ΣΚΑΤΑ πρέπει να έχεις στο μυαλό σου για να το πιστεύεις αυτό?!!
#Σεμέδο #MeToo #metooGR #κουγιας #πουτανακι #OlympiacosFC https://t.co/YPy8P12BDf",,,Idiots will be blocked ASAP!,Twitter for Android,el,1433929108740878336
olspin21,2021-09-03T20:37:45Z,"Ότι έγραψες είσαι παλιανθρωπε αλλά χεστηκες με την απειλή μυνησεων.Εισαι ένας ξεφτιλισμενος αληταρας,ένα σκουπίδι,το σκατο του Μαρινακη,κοπρίτη βοθρε #Σεμεδο #καλλιανος #μμε_ξεφτιλες #ΑΡΔ #MeToo #koinoniaoramega #ΝΔ_ξεφτιλες #ΝΔ_THE_END #Μητσοτακη_γαμιεσαι  #κυβερνηση_συμμορια https://t.co/KncJGUS4GZ https://t.co/pq23XN28AC",,,Σιγά μην κλάψω σιγά μην φοβηθω!,Twitter Web App,el,1433891991310503951
jonjoe98,2021-09-03T19:48:09Z,"Παρατηρώ σχόλια εναντίον της Μαλέσκου, τόσο για τον τρόπο που μιλάει όσο και για την εμφάνιση της, από account που κατά τα αλλά στηρίζουν το #metoo και καταδικάζουν οποιαδήποτε επίθεση και αυτό δεν τιμάει κανέναν! #BigBrotherGR",,,,Twitter for iPhone,el,1433879508608749573
Matinastathako1,2021-09-03T19:18:56Z,"Μην αρχίσω ¥amώ τη Μάνη σας βραδιάτικο…
#metoo Κι εδώ κακοποίηση γυναίκας; Έλεος…  #GiTisElias",,,"Architectural engineer (PE), fashion, yoga, running, TUI Coo.",Twitter for iPhone,el,1433872154093891588
VanFleetJames1,2021-09-03T19:01:14Z,"Το τηέλ των μητούδων μετα τα τελευταία νεα για #Σεμεδο  🤣😂🤣😅

#MeToo #metooGR https://t.co/jDYWNiavn2",,,General of the US Army,Twitter Web App,el,1433867700376412173
KrystalleniaMan,2021-09-03T18:48:34Z,"Ζούμε στην κοινωνία που ένας βουλευτής αποκαλεί «φιλήδονη αδέσποτη» δυο ΑΝΗΛΙΚΕΣ. Επαναλαμβάνω, ΒΟΥΛΕΥΤΗΣ έγραψε status δημόσια που αποκαλεί φιλήδονες αγοραίες ΑΝΗΛΙΚΕΣ δημοσιεύοντας ΦΩΤΟΓΡΑΦΙΕΣ του. τι ζουμε? #metoo #καλλιανος #τι_ψηφισατε_ρε_μαλακες",,,,Twitter for iPhone,el,1433864514991181829
to_ksipnitiri,2021-09-03T18:06:50Z,"Ευκαιρία να μάθουν και οι νέες γυναίκες τι σημαίνει ΝΔ,
Τι κρύβουν κάτω από τις γραβάτες τους αυτοί οι κύριοι.

#Σεμεδο #Σεμέδο #metoo #κυβερνηση_Μητσοτακη https://t.co/ht1XyyDNEU",,,να δώσουμε ένα τέλος στα χρόνια της χολερας,Twitter for iPad,el,1433854012357545985
combinegr,2021-09-03T17:46:01Z,"Ο πραγματικός Καλλιάνος είναι αυτός, στη συνέχεια ανέλαβαν δικηγόροι και image maker να τα μαζέψουν. #metoo https://t.co/1tsoHOHf1F",,,"𝑇ℎ𝑒 𝑟𝑒𝑎𝑙 𝑑𝑎𝑛𝑔𝑒𝑟 𝑖𝑠 𝑡ℎ𝑎𝑡 𝑖𝑓 𝑤𝑒 ℎ𝑒𝑎𝑟 𝑒𝑛𝑜𝑢𝑔ℎ 𝑙𝑖𝑒𝑠, 𝑡ℎ𝑒𝑛 𝑤𝑒 𝑛𝑜 𝑙𝑜𝑛𝑔𝑒𝑟 𝑟𝑒𝑐𝑜𝑔𝑛𝑖𝑧𝑒 𝑡ℎ𝑒 𝑡𝑟𝑢𝑡ℎ 𝑎𝑡 𝑎𝑙𝑙.",Twitter Web App,el,1433848771050459140
TheKoulWay,2021-09-03T17:37:01Z,"Η ελληνική κοινωνία νοσεί, βασικά πάντα νοσούσε βαριά όσο αφορά τα δικαιώματα της γυναίκας και την ισότητα των φύλων, πόσο δε μάλλον όσον αφορά το σεξ. 
#MeToo",,,Βλέπω πολλά μα προτιμώ τη σιωπή. Άσε με να ακουστώ. Θα σε αφήσω μα σε φοβάμαι φωνή μου ώρες ώρες..,Twitter for Android,el,1433846508659613717
TheKoulWay,2021-09-03T17:25:31Z,"Δεν υπάρχουν λόγια ικανά για να περιγράψουν τον ξεπεσμό της πολιτικής ταυτότητας του τόπου μας. 
Ντροπή, δεν υπάρχουν λόγια. 
Ούτε συγνώμη. 
Ντροπή. 
#MeToo #metoogr https://t.co/1hr4Arqjh1",,,Βλέπω πολλά μα προτιμώ τη σιωπή. Άσε με να ακουστώ. Θα σε αφήσω μα σε φοβάμαι φωνή μου ώρες ώρες..,Twitter for Android,el,1433843612157157411
traxias_____4,2021-09-03T17:15:45Z,"Μ αυτά και μ αυτά, γαμησες; #Σεμεδο #MeToo #metoogr https://t.co/3fcvhw5Hf7",,,,Twitter for iPhone,el,1433841153766526979
TheRealSilkman,2021-09-03T16:59:07Z,"Εξακολουθώ ρε να ντρέπομαι και για το σημερινο βιντεο στ αμαξι που μου έχουν στείλει 1000000000 φορές.

Τζιμπόλμπααααααααααα!
#free_semedo #Σεμεδο #MeToo #metooGR https://t.co/F7fVDVyQN9",,,Χοντρές NO DM. https://t.co/JcYJtf5q5h Firestarter_Supremo 💥🔥 ➡️ #no_plempa RTs = endorsements OF COURSE,Twitter Web App,el,1433836971043008516
